# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
16

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,Fuselage,0,HVYNISNPNK,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,31,17
# x,y,z,u,w
1.798309884656640634e+01, -8.660319999999996909e-01, 1.085341068162546246e-01, 1.798309884656640634e+01, 8.660319999999996909e-01, 1.085341068162546385e-01, 1.798309884656640634e+01, 0.000000000000000000e+00, 1.085341068162545969e-01, 1.798309884656640634e+01, 0.000000000000000000e+00, 1.085341068162544720e-01, 1.054917307275649918e+00, 5.000000000000000000e-01, 1.732063999999999382e+00, 2.230507714086383597e+00, 2.057214165883294754e+00, 1.739701716019226468e-16, 4.926351887616506331e-01, 4.426786685279860412e-01, -9.510917979109000299e-17, 2.422305855207354419e+00, -9.963317308626913338e-01, 6.856512284310938332e-19, -8.557500847884066952e-02, 2.778053488106280611e+00, 2.778053488106280611e+00, 4.400000000000000355e+00, 0.000000000000000000e+00, 8.557500847884066952e-02, -9.963317308626913338e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 7.982892287528022661e-18, 6.856512284310938332e-19, 0.000000000000000000e+00, 8.012283499809742468e-18, -9.963317308626913338e-01, -8.557500847884066952e-02, 0.000000000000000000e+00, 8.660319999999996909e-01, -1.430767861768874827e+00, 1.792641980718541816e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 8.012283499809742468e-18, 0.000000000000000000e+00, 8.557500847884066952e-02, 7.982892287528022661e-18, -9.963317308626913338e-01, 0.000000000000000000e+00, -9.963317308626913338e-01, 6.856512284310938332e-19, -8.557500847884066952e-02, 0.000000000000000000e+00, 1.798309884656640634e+01, -8.660319999999996909e-01, 1.085341068162546246e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.872190388269863348e+01, -7.449680000000002966e-01, 1.561395242328651733e-01, 1.872190388269863348e+01, 7.449680000000002966e-01, 1.561395242328651733e-01, 1.872190388269863703e+01, 1.110223024625156540e-16, 1.561395242328651178e-01, 1.872190388269863348e+01, -1.110223024625156540e-16, 1.561395242328649791e-01, 1.054982087643722144e+00, 5.000000000000000000e-01, 1.489936000000000593e+00, 1.419957660361924612e+00, 1.309516023036631838e+00, 3.859994916292442922e-16, 2.697864598073963505e-01, 2.423985276156099822e-01, -5.752998077923630783e-17, 1.792515849324070931e+00, -9.963317308626913338e-01, 0.000000000000000000e+00, -8.557500847884123851e-02, 2.389781255488620637e+00, 2.389781255488621525e+00, 4.599999999999999645e+00, 0.000000000000000000e+00, 8.557500847884123851e-02, -9.963317308626913338e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -9.963317308626913338e-01, -8.557500847884123851e-02, 0.000000000000000000e+00, 7.449680000000002966e-01, -1.446560321066978627e+00, 1.866658854160418102e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.557500847884123851e-02, 0.000000000000000000e+00, -9.963317308626913338e-01, 0.000000000000000000e+00, -9.963317308626913338e-01, 0.000000000000000000e+00, -8.557500847884123851e-02, 0.000000000000000000e+00, 1.872190388269863348e+01, -7.449680000000002966e-01, 1.561395242328651733e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.938250159806115747e+01, -6.435360000000001079e-01, 1.995980770416798666e-01, 1.938250159806115747e+01, 6.435360000000001079e-01, 1.995980770416798666e-01, 1.938250159806115747e+01, 1.110223024625156540e-16, 1.995980770416795336e-01, 1.938250159806115747e+01, 0.000000000000000000e+00, 1.995980770416794781e-01, 1.055055128267561315e+00, 5.000000000000000000e-01, 1.287072000000000216e+00, 9.154812164137072772e-01, 8.441883648148914565e-01, -2.278861913988335358e-16, 1.502627264461151579e-01, 1.349898016083493357e-01, -6.541374849196784041e-17, 1.337714789603958732e+00, -9.963317308626916669e-01, 0.000000000000000000e+00, -8.557500847883613149e-02, 2.064472088783006143e+00, 2.064472088783007031e+00, 4.799999999999999822e+00, 0.000000000000000000e+00, 8.557500847883614536e-02, -9.963317308626916669e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -9.963317308626917779e-01, -8.557500847883613149e-02, 0.000000000000000000e+00, 6.435360000000001079e-01, -1.459791841019336900e+00, 1.932848197278036295e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.557500847883614536e-02, 0.000000000000000000e+00, -9.963317308626917779e-01, 0.000000000000000000e+00, -9.963317308626916669e-01, 0.000000000000000000e+00, -8.557500847883613149e-02, 0.000000000000000000e+00, 1.938250159806115747e+01, -6.435360000000001079e-01, 1.995980770416798666e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.990760869565217206e+01, -6.009999999999999787e-01, 2.391304347826097576e-01, 1.990760869565216851e+01, 6.009999999999999787e-01, 2.391304347826097576e-01, 1.990760869565216851e+01, -1.110223024625156540e-16, 2.391304347826093135e-01, 1.990760869565216851e+01, -2.220446049250313081e-16, 2.391304347826093135e-01, 1.055093095529489267e+00, 5.000000000000000000e-01, 1.201999999999999957e+00, 7.457441321264900447e-01, 6.876320648655747103e-01, -1.936460251409735625e-16, 1.143153763338759094e-01, 1.026888022475087453e-01, -5.814793091474249295e-17, 1.166762352236408340e+00, -9.963317308626914448e-01, -2.944826429999054571e-15, -8.557500847883928174e-02, 1.928052116103188718e+00, 1.928052116103189384e+00, 5.000000000000000000e+00, -2.955668617970466799e-15, 8.557500847883928174e-02, -9.963317308626914448e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.529313670434618877e-16, -2.944826429999054571e-15, 0.000000000000000000e+00, 0.000000000000000000e+00, -9.963317308626914448e-01, -8.557500847883928174e-02, 0.000000000000000000e+00, 6.010000000000588205e-01, -1.465340542934943535e+00, 1.985504581806036839e+01, 1.000000000000000000e+00, -2.955668617970466799e-15, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.557500847883928174e-02, 2.529313670434618877e-16, -9.963317308626914448e-01, 0.000000000000000000e+00, -9.963317308626914448e-01, -2.944826429999054571e-15, -8.557500847883928174e-02, 0.000000000000000000e+00, 1.990760869565217206e+01, -6.009999999999999787e-01, 2.391304347826097576e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.036923635873300142e+01, -5.758211370076748992e-01, 2.801573741453466937e-01, 2.036923635873300142e+01, 5.758211370076748992e-01, 2.801573741453466937e-01, 2.036923635873300142e+01, -1.110223024625156540e-16, 2.801573741453466382e-01, 2.036923635873300142e+01, -2.220446049250313081e-16, 2.801573741453465272e-01, 1.051020161447572487e+00, 5.000000000000000000e-01, 1.151642274015349798e+00, 6.484032539638117099e-01, 6.013535573687043279e-01, -9.435152437324804243e-17, 9.487381058326714578e-02, 8.588616022180643739e-02, -1.171676404189407902e-17, 1.064983665992749184e+00, -9.956296692952100180e-01, 0.000000000000000000e+00, -9.338930141676164698e-02, 1.841906187450187637e+00, 1.841906187450188526e+00, 5.200000000000000178e+00, 0.000000000000000000e+00, 9.338930141676164698e-02, -9.956296692952100180e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -9.956296692952100180e-01, -9.338930141676164698e-02, 0.000000000000000000e+00, 5.758211370076748992e-01, -1.623335760164030805e+00, 2.030637976109949250e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.338930141676164698e-02, 0.000000000000000000e+00, -9.956296692952100180e-01, 0.000000000000000000e+00, -9.956296692952100180e-01, 0.000000000000000000e+00, -9.338930141676164698e-02, 0.000000000000000000e+00, 2.036923635873300142e+01, -5.758211370076748992e-01, 2.801573741453466937e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.085026650942298332e+01, -5.014234110230244568e-01, 3.266050901977752829e-01, 2.085026650942297977e+01, 5.014234110230244568e-01, 3.266050901977753385e-01, 2.085026650942297977e+01, 0.000000000000000000e+00, 3.266050901977749499e-01, 2.085026650942297977e+01, 0.000000000000000000e+00, 3.266050901977747833e-01, 1.041341637679592091e+00, 5.000000000000000000e-01, 1.002846822046048914e+00, 4.164719454206811111e-01, 3.916577279644610221e-01, -5.046599886226114892e-16, 5.258583493759595023e-02, 4.849312001304342812e-02, -7.326663111126986904e-17, 7.965455234145677466e-01, -9.936226570788646573e-01, -3.513794418020246906e-15, -1.127564425633271056e-01, 1.592739622140911582e+00, 1.592739622140912026e+00, 5.400000000000000355e+00, -3.542628446039356215e-15, 1.127564425633271195e-01, -9.936226570788646573e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.544547416739954340e-16, -3.513794418020246906e-15, 0.000000000000000000e+00, 5.535356946936494087e-17, -9.936226570788647683e-01, -1.127564425633271056e-01, 0.000000000000000000e+00, 5.014234110230982866e-01, -2.026479660562019447e+00, 2.075412403798910432e+01, 1.000000000000000000e+00, -3.542628446039356215e-15, 1.000000000000000000e+00, 5.535356946936494087e-17, 0.000000000000000000e+00, 1.127564425633271195e-01, 4.544547416739954340e-16, -9.936226570788647683e-01, 0.000000000000000000e+00, -9.936226570788646573e-01, -3.513794418020246906e-15, -1.127564425633271056e-01, 0.000000000000000000e+00, 2.085026650942298332e+01, -5.014234110230244568e-01, 3.266050901977752829e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.130972195900733013e+01, -3.795151165345372335e-01, 3.764523800470963577e-01, 2.130972195900733013e+01, 3.795151165345371780e-01, 3.764523800470963577e-01, 2.130972195900733013e+01, 1.110223024625156540e-16, 3.764523800470960802e-01, 2.130972195900732657e+01, 1.665334536937734811e-16, 3.764523800470960246e-01, 1.028625517457435468e+00, 5.000000000000000000e-01, 7.590302330690743560e-01, 1.739754959962555025e-01, 1.666689467908109290e-01, -1.648819929396518451e-16, 1.642338688054276880e-02, 1.552196384253201264e-02, -1.821803031320002814e-17, 4.478853114426459281e-01, -9.901318884583195645e-01, 0.000000000000000000e+00, -1.401386579711745017e-01, 1.194241154486582523e+00, 1.194241154486582746e+00, 5.599999999999999645e+00, 0.000000000000000000e+00, 1.401386579711745017e-01, -9.901318884583195645e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -9.901318884583195645e-01, -1.401386579711745017e-01, 0.000000000000000000e+00, 3.795151165345372335e-01, -2.613578331103494357e+00, 2.115219077712350426e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.401386579711745017e-01, 0.000000000000000000e+00, -9.901318884583195645e-01, 0.000000000000000000e+00, -9.901318884583195645e-01, 0.000000000000000000e+00, -1.401386579711745017e-01, 0.000000000000000000e+00, 2.130972195900733013e+01, -3.795151165345372335e-01, 3.764523800470963577e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.170662551877126845e+01, -2.118045480306997019e-01, 4.276780408005109169e-01, 2.170662551877126845e+01, 2.118045480306996464e-01, 4.276780408005109169e-01, 2.170662551877126845e+01, -2.498001805406602216e-16, 4.276780408005109724e-01, 2.170662551877126845e+01, -2.220446049250313081e-16, 4.276780408005107503e-01, 1.014475397721165129e+00, 5.000000000000000000e-01, 4.236090960613993484e-01, 2.897400163322182837e-02, 2.834593767368484910e-02, -6.854108981672564829e-17, 1.504887519714691747e-03, 1.462248848675082010e-03, -4.695193371959952153e-18, 1.365135334927252697e-01, -9.847900025395279755e-01, 0.000000000000000000e+00, -1.737488155303414938e-01, 6.593711732428743089e-01, 6.593711732428728656e-01, 5.799999999999999822e+00, 0.000000000000000000e+00, 1.737488155303414938e-01, -9.847900025395279755e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -9.847900025395279755e-01, -1.737488155303414938e-01, 0.000000000000000000e+00, 2.118045480306997019e-01, -3.350327414161156536e+00, 2.145077635277276329e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.737488155303414938e-01, 0.000000000000000000e+00, -9.847900025395279755e-01, 0.000000000000000000e+00, -9.847900025395279755e-01, 0.000000000000000000e+00, -1.737488155303414938e-01, 0.000000000000000000e+00, 2.170662551877126845e+01, -2.118045480306997019e-01, 4.276780408005109169e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.200000000000000000e+01, 0.000000000000000000e+00, 4.782608695652195152e-01, 2.200000000000000000e+01, 0.000000000000000000e+00, 4.782608695652195152e-01, 2.200000000000000000e+01, 0.000000000000000000e+00, 4.782608695652195152e-01, 2.200000000000000000e+01, 0.000000000000000000e+00, 4.782608695652195152e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.848003902773220455e-14, 4.285666864491852894e-14, 6.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -2.200000000000000000e+01, -0.000000000000000000e+00, -4.782608695652195152e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.200000000000000000e+01, 0.000000000000000000e+00, 4.782608695652195152e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
# DegenGeom Type, nXsecs
STICK_FACE, 30
# sweeple,sweepte,areaTop,areaBot
5.563776024235460227e+01, 5.563776024235460227e+01, 2.188362103527914382e-01, 2.188362103527915214e-01
6.730349553456341027e+01, 1.126965044654365755e+02, 7.609911266492717097e-01, 7.609911266492717097e-01
7.287788000681632639e+01, 1.071221199931836736e+02, 1.246613157067469446e+00, 1.246613157067469890e+00
7.571812553021700865e+01, 1.042818744697829914e+02, 1.494861016828379796e+00, 1.494861016828379352e+00
7.665857000137266652e+01, 1.033414299986273335e+02, 1.391346055459974140e+00, 1.391346055459974362e+00
7.958722500759908769e+01, 1.004127749924009265e+02, 1.693872772878758148e+00, 1.677249973992485321e+00
8.509557838514413675e+01, 9.490442161485587746e+01, 1.855657377298420396e+00, 1.811630435833555763e+00
8.877916285825112652e+01, 9.122083714174887348e+01, 1.985826429567834728e+00, 1.937803777708570818e+00
9.060652801537148093e+01, 8.939347198462853328e+01, 2.074634636642002317e+00, 2.045567845476705671e+00
9.060480632520405209e+01, 8.939519367479594791e+01, 2.126475678823147142e+00, 2.121815280248537494e+00
8.824453530706971094e+01, 9.175546469293030327e+01, 2.976267192664302730e+00, 2.872263548157266477e+00
8.704788454959465582e+01, 9.295211545040534418e+01, 4.548581308349015195e+00, 3.908795493355406325e+00
8.697486337165823045e+01, 9.302513662834179797e+01, 5.990865741799671795e+00, 4.363507599745375387e+00
8.753542203507444697e+01, 9.246457796492559567e+01, 6.940613194755978377e+00, 4.364918526198046322e+00
8.888009220446231495e+01, 9.111990779553771347e+01, 6.921499775978804614e+00, 3.995173491335467730e+00
9.183642276280386341e+01, 8.816357723719612238e+01, 6.733859098309556757e+00, 3.920100055197883737e+00
9.407708385890751401e+01, 8.592291614109245756e+01, 6.483808601797955262e+00, 4.148576181125914530e+00
9.494336625756251635e+01, 8.505663374243744101e+01, 5.418663239008187915e+00, 4.016562976025645604e+00
9.465644451055358388e+01, 8.534355548944640191e+01, 4.057783752458138160e+00, 3.554699406120802152e+00
9.253575763965781675e+01, 8.746424236034218325e+01, 2.809707366325573830e+00, 2.749949491472301943e+00
9.335504669628475938e+01, 8.664495330371524062e+01, 2.305844477779820156e+00, 2.304540109087631183e+00
9.758710558831809578e+01, 8.241289441168191843e+01, 2.262485781651610406e+00, 2.255980502134580234e+00
9.928712141341786435e+01, 8.071287858658213565e+01, 1.942663022034445186e+00, 1.934325358903953518e+00
9.871081035199473774e+01, 8.128918964800527647e+01, 1.494524498011647218e+00, 1.488874094221631861e+00
9.461808838001593358e+01, 8.538191161998403800e+01, 1.055222625610768850e+00, 1.054093292387478842e+00
9.310979475166489294e+01, 8.689020524833512127e+01, 8.694641723541024492e-01, 8.806753150450401524e-01
9.875182481760970177e+01, 8.124817518239025560e+01, 8.298146751085011541e-01, 8.516051284652885744e-01
1.047771199713914427e+02, 7.522288002860867095e+01, 6.586815203760419957e-01, 6.756496005346358524e-01
1.127371694446051436e+02, 6.726283055539485645e+01, 3.994356855324169286e-01, 4.050110780329105875e-01
1.254304077550974057e+02, 5.456959224490260851e+01, 1.196775946990121520e-01, 1.194222293105860061e-01
# DegenGeom Type, nXsecs
STICK_NODE, 31
# lex,ley,lez,tex,tey,tez,cgShellx,cgShelly,cgShellz,cgSolidx,cgSolidy,cgSolidz,toc,tLoc,chord,Ishell11,Ishell22,Ishell12,Isolid11,Isolid22,Isolid12,sectArea,sectNormalx,sectNormaly,sectNormalz,perimTop,perimBot,u,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33,it00,it01,it02,it03,it10,it11,it12,it13,it20,it21,it22,it23,it30,it31,it32,it33,toc2,tLoc2,anglele,anglete,radleTop,radleBot,
